PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Impuestos,13025854,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Impuesto sobre los Ingresos,12754289,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Impuesto sobre nómina,12754289,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",271565,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Actividades mercantiles,47193,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,224372,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,195358814,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,195358814,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Derechos,19311795,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",12803264,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Registros,4935383,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Registro civil,1329276,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,3207898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Servicios notariales y de archivo,398209,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Certificaciones y constancias,375335,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Certificaciones y constancias diversas,375335,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Licencias y permisos,7492546,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Comercio ambulante,7265866,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Empresas de transporte,226680,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Derechos no comprendidos en las fracciones de la Ley de Ingresos causadas en ejercicios fiscales anteriores pendientes de liquidación o pago,3726500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Otros Derechos,2782031,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Productos,23421035,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Productos de tipo corriente,31446,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Establecimientos y empresas,31446,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Talleres gráficos,31446,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Productos de tipo capital,11504862,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Enajenación o venta de bienes,11504862,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,11504862,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Otros productos,11884727,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Aprovechamientos,842556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Aprovechamientos de tipo corriente,842556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Rezagos,135892,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Multas,706664,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Participaciones federales,487308835,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Otras participaciones,487308835,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Participaciones diversas,487308835,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Aportaciones federales,386252160,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Recursos federales reasignados,386252160,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Recursos federales diversos,386252160,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Subpartida Genérica,Otros recursos federales,386252160,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Financiamiento,412732430,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Concepto,Empréstitos,412732430,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Partida Genérica,Empréstitos diversos,412732430,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,04,Ingresos,Capítulo,Disponibilidad inicial,67184540,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Tema,Total de egresos,2552754400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Capítulo,Servicios personales,402460700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Remuneraciones al personal,243339500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Dependencias diversas,243339500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Remuneraciones adicionales y especiales,159121200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,159121200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Capítulo,Materiales y suministros,65640600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Materiales y suministros diversos,65640600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Capítulo,Servicios generales,34188600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Servicios de arrendamiento,7793400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Otros arrendamientos,7793400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Servicios de comunicación social y publicidad,2356400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Otros servicios de información,2356400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Otros servicios generales,24038800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Otros servicios generales,24038800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",1611182100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Transferencias internas y asignaciones al sector público,1423654400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,A instituciones del gobierno según función,114681800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Subpartida Genérica,Instituciones y programas de educación,114681800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Diversas transferencias,1308972600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Subpartida Genérica,Otras transferencias,1308972600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Ayudas sociales,156616700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Ayudas sociales a personas,156616700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Pensiones y jubilaciones,30911000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Pensiones,30911000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Capítulo,Inversión pública,117998900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Obra pública en bienes de dominio público,117998900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,117998900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Capítulo,Recursos asignados a municipios,224153000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Participaciones,224153000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Otras participaciones,224153000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Capítulo,Otros egresos,16130300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Egresos diversos,16130300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Capítulo,Deuda pública,81000200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Amortización de la deuda pública,45462100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,45462100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Concepto,Adeudos de ejercicios fiscales anteriores (ADEFAS),35538100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Egresos,Partida Genérica,ADEFAS,35538100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Tema,Total de ingresos,2552754400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Capítulo,Impuestos,48613400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Impuesto sobre los Ingresos,42043000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Impuesto sobre nómina,39408500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Otros impuestos sobre ingresos,2634500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Impuestos sobre el Patrimonio,4928700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,4928700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",1641700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,1641700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,1124241600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,1124241600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Capítulo,Derechos,109492700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",109492700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Registros,42659400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Registro civil,7655000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,35004400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Certificaciones y constancias,1994700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Educación pública,1994700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Licencias y permisos,456200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Licencias y permisos diversos,456200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Inspecciones,504900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Sanidad,504900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Servicios de vialidad y transporte,63877500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,63877500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Capítulo,Productos,6657000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Productos de tipo corriente,6617900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Arrendamientos,31200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Intereses,6308500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Establecimientos y empresas,278200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Talleres gráficos,278200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Productos de tipo capital,39100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Enajenación o venta de bienes,39100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Bienes inmuebles,39100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Capítulo,Aprovechamientos,55023000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Aprovechamientos de tipo corriente,2828000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Multas,2004800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Gastos de ejecución,823200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Otros aprovechamientos,52195000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Capítulo,Participaciones federales,964120500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Otras participaciones,964120500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Participaciones diversas,964120500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Capítulo,Aportaciones federales,21070500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Recursos federales reasignados,21070500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Recursos federales diversos,21070500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Subpartida Genérica,Otros recursos federales,21070500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Capítulo,Financiamiento,223535700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Empréstitos,109678900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Partida Genérica,Empréstitos diversos,109678900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,05,Ingresos,Concepto,Déficit,113856800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Tema,Total de egresos,636353679,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,Servicios personales,118079939,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Remuneraciones al personal,41909407,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,"Secretaría de educación, cultura y deporte",5878637,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Secretaría de salud,890114,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Seguridad pública y tránsito,3563533,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Dependencias diversas,31577123,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Remuneraciones adicionales y especiales,76170532,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,76170532,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,Materiales y suministros,18741651,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Materiales y suministros diversos,18741651,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,Servicios generales,5334618,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Servicios de arrendamiento,1009501,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Otros arrendamientos,1009501,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Servicios de comunicación social y publicidad,666731,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Otros servicios de información,666731,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Otros servicios generales,3658386,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Otros servicios generales,3658386,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",323405880,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Transferencias internas y asignaciones al sector público,300253083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,A poderes,17355412,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Subpartida Genérica,Legislativo,8038944,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Subpartida Genérica,Judicial,9316468,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,A instituciones del gobierno según función,261325481,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,261325481,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Diversas transferencias,21572190,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Subpartida Genérica,Otras transferencias,21572190,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Ayudas sociales,7996003,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Ayudas sociales a personas,7996003,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Pensiones y jubilaciones,15156794,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Pensiones,15156794,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,Inversión pública,43320702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Obra pública en bienes de dominio público,43320702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,43320702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,Recursos asignados a municipios,85038125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Participaciones,60728716,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Otras participaciones,60728716,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Recursos reasignados a municipios,24309409,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Recursos federales por convenio,24309409,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,Otros egresos,1937732,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Egresos diversos,1937732,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,Deuda pública,21929083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Concepto,Amortización de la deuda pública,21929083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,21929083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Egresos,Capítulo,Disponibilidad final,18565949,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Ingresos,Tema,Total de ingresos,636353679,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Ingresos,Capítulo,Impuestos,3110748,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Ingresos,Concepto,Impuesto sobre los Ingresos,101870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Ingresos,Partida Genérica,Impuesto sobre nómina,101870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Ingresos,Concepto,Impuestos sobre el Patrimonio,2757769,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Ingresos,Partida Genérica,Traslado de dominio de bienes inmuebles,2757769,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1994,06,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",251109,Cifras Definitivas
